"(PDH-CSV 4.0) (China Standard Time)(-480)","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\current bandwidth","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes total/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes received/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\bytes sent/sec","\\dcnds0005337\network interface(vmxnet3 ethernet adapter)\output queue length","\\dcnds0005337\memory\available bytes","\\dcnds0005337\memory\committed bytes","\\dcnds0005337\memory\commit limit","\\dcnds0005337\memory\% committed bytes in use","\\dcnds0005337\memory\page faults/sec","\\dcnds0005337\memory\pages/sec","\\dcnds0005337\memory\page reads/sec","\\dcnds0005337\memory\page writes/sec","\\dcnds0005337\memory\pool paged bytes","\\dcnds0005337\memory\pool nonpaged bytes","\\dcnds0005337\processor(_total)\% privileged time","\\dcnds0005337\processor(_total)\% processor time","\\dcnds0005337\processor(_total)\% user time"
"03/31/2016 22:36:24.260","10000000000","4079.2102315021384","3584.2183466853585","494.99188481677999","0","6117101568","7435579392","26082009088","28.508461012004688","920.40659706895235","0","0","0","767860736","123109376","1.550550710336521","3.8658559591357","1.550550710336521"
"03/31/2016 22:36:25.266","10000000000","3937.8468227281146","3110.9188680310444","826.92795469706994","0","6117130240","7435792384","26082009088","28.509277636212133","145.10995358866853","0","0","0","767860736","123101184","3.1011014206730421","3.8658559591357","1.550550710336521"
"03/31/2016 22:36:26.273","10000000000","5345.1519809518941","4574.7423128771834","770.40966807471034","0","6117138432","7435980800","26082009088","28.510000034549488","790.29120789599324","0","0","0","767860736","123125760","2.3258210958228234","4.6411263446220037","1.550550710336521"
"03/31/2016 22:36:27.279","10000000000","4887.4393008765082","4025.6516511185396","861.78764975796889","0","6117183488","7436935168","26082009088","28.513659139171292","875.70348262603295","0","0","0","767860736","123088896","1.550550710336521","1.540034863312878","0.77527038548630234"
"03/31/2016 22:36:28.284","10000000000","5952.8582972974637","4117.1532064544381","1835.7050908430253","0","6117777408","7434506240","26082009088","28.504346482344111","1211.8638485890542","0","0","0","767860736","123117568","2.3281452949232442","4.5462418932236126","1.552093546864219"
"03/31/2016 22:36:29.290","10000000000","3563.6803138264736","2720.9583656600348","842.72194816643878","0","6117277696","7435796480","26082009088","28.509293340523818","717.50618700019913","0.99377588227174385","0.99377588227174385","0","767860736","123068416","4.6516521310095627","5.4164066694722184","1.550550710336521"
"03/31/2016 22:36:30.296","10000000000","4353.4227705385319","3657.511389086837","695.91138145169498","0","6117318656","7435812864","26082009088","28.509356157770537","3823.5359615188845","0","0","0","767844352","123084800","3.1011014206730421","5.4164066694722184","1.550550710336521"
"03/31/2016 22:36:31.302","10000000000","3469.4502039482168","2974.5243369856812","494.92586696253562","0","6117851136","7435886592","26082009088","28.509638835380809","881.52458633688582","0","0","0","767844352","123088896","0.77527038548630234","0","0"
"03/31/2016 22:36:32.308","10000000000","4553.2021288705328","4058.1159585260948","495.08617034443779","0","6117519360","7436025856","26082009088","28.510172781977982","791.34255340195284","0","0","0","767844352","123101184","0","2.315305248799171","1.550550710336521"
"03/31/2016 22:36:33.314","10000000000","6084.9293931510447","3502.6610881189613","2582.2683050320834","0","6117523456","7435505664","26082009088","28.508178334394422","820.00436938085784","0.99394469015861553","0.99394469015861553","0","767860736","123097088","2.3258310351867397","1.5400249239489572","0"
"03/31/2016 22:36:34.320","10000000000","5469.8309451486184","4216.4315590260658","1253.3993861225526","0","6117568512","7435706368","26082009088","28.508947845666821","196.80656498990123","0","0","0","767860736","123101184","0.77527038548630234","1.540034863312878","0"
"03/31/2016 22:36:35.326","10000000000","6797.5742995243791","5668.6204392524942","1128.9538602718851","0","6117605376","7435620352","26082009088","28.508618055121502","789.07514529566629","0","0","0","767860736","123080704","1.550550710336521","2.315305248799171","1.550550710336521"
"03/31/2016 22:36:36.333","10000000000","4886.5179528084655","3375.3262359684113","1511.1917168400546","0","6117670912","7434399744","26082009088","28.503938170240396","897.76718441221658","0","0","0","767860736","123060224","0.77529057369077214","1.5387233294764768","0"
"03/31/2016 22:36:37.339","10000000000","2845.6710018670306","1931.2395237958926","914.43147807113803","0","6117650432","7434592256","26082009088","28.50467627288943","784.22438717187822","0","0","0","767860736","123105280","0.77533719961523395","2.3068866145885214","0.77534713983574188"
"03/31/2016 22:36:38.345","10000000000","3819.8934644336409","2982.9560985598118","836.93736587382921","0","6117666816","7434579968","26082009088","28.50462915995438","137.17025711471311","0","0","0","767860736","123101184","0.7752803248502188","0","0"
"03/31/2016 22:36:39.351","10000000000","3712.4074022719929","3161.7584863794405","550.64891589255262","0","6117675008","7434797056","26082009088","28.505461488473504","923.38058278733104","0","0","0","767860736","123072512","2.3258210958228234","3.0905756342854751","0"
"03/31/2016 22:36:40.357","10000000000","3897.4074338399928","2909.3883088114408","988.01912502855203","0","6117662720","7435984896","26082009088","28.510015738861167","3004.8106790355259","0","0","0","767860736","123043840","2.3258310351867397","3.0905855736493959","1.550550710336521"
"03/31/2016 22:36:41.363","10000000000","4571.4656055114447","4076.4471511638253","495.0184543476189","0","6117957632","7433895936","26082009088","28.502006539903558","913.49791073385893","0","0","0","767860736","123035648","1.550550710336521","2.315305248799171","0"
"03/31/2016 22:36:42.369","10000000000","6965.9818938146991","4932.2491662540724","2033.7327275606272","0","6118039552","7434133504","26082009088","28.502917389981086","179.91477208625292","0","0","0","767860736","123039744","0.77527038548630234","0.76475453846265307","0.77527038548630234"
"03/31/2016 22:36:43.380","10000000000","495398.60340991744","364671.78194505465","130726.82146486281","0","6118760448","7433662464","26082009088","28.501111394137705","1665.5744164604644","79.124675366292848","79.124675366292848","0","767713280","123035648","13.885940782776322","18.227237612539437","4.6286469275921078"
"03/31/2016 22:36:44.387","10000000000","702049.79579094611","437038.75225746026","265011.04353348585","0","6119698432","7434915840","26082009088","28.505916913512273","1538.0716930068477","206.53254496153926","206.53254496153926","0","767713280","123072512","17.813630752118435","35.716041106912144","17.039120318355451"
"03/31/2016 22:36:45.395","10000000000","714232.85149490018","449237.91696908057","264994.93452581961","0","6120529920","7433744384","26082009088","28.501425480371338","943.45200656666407","206.34912446463315","206.34912446463315","0","767713280","123060224","19.343422800577084","35.779824795298239","17.022216429150735"
"03/31/2016 22:36:46.402","10000000000","721869.71865250298","447458.10172359349","274411.61692890944","0","6121447424","7434051584","26082009088","28.50260330374746","1190.5683946292356","213.48807743560107","213.48807743560107","0","767713280","123047936","17.813630752118435","30.294507788545879","11.617586999989177"
"03/31/2016 22:36:47.410","10000000000","656582.84822756331","393876.02952578262","262706.81870178069","0","6122303488","7434326016","26082009088","28.503655492630127","812.26088945943536","204.55469832352529","204.55469832352529","0","767717376","123060224","19.362631760657102","31.843518726578189","13.166588008527846"
"03/31/2016 22:36:48.417","10000000000","325193.85502652754","222084.5286361285","103109.32639039906","0","6122508288","7436169216","26082009088","28.510722432886837","4868.5936486847449","96.319311426151401","90.36141587401832","0","768053248","123060224","24.009674504247688","45.010106735106035","21.686153132452397"
"03/31/2016 22:36:49.420","10000000000","759981.90274780733","730705.46981272264","29276.432935084784","0","6122827776","7436103680","26082009088","28.510471163899929","1653.9963303015718","168.49028319527764","125.61997445328393","0","767905792","123076608","3.8879661385805586","9.0214807033753281","4.6655653477523629"
"03/31/2016 22:36:50.426","10000000000","3793.8857510616567","2312.9086043281309","1480.9771467335258","0","6122815488","7436906496","26082009088","28.513549208989524","3178.6341713112856","0","0","0","767905792","123076608","2.3258310351867397","5.4164066694722184","2.3258310351867397"
"03/31/2016 22:36:51.432","10000000000","4960.9510235552234","3465.0120753583469","1495.9389481968767","0","6122819584","7436582912","26082009088","28.512308568366677","364.7904278991719","0","0","0","767905792","123052032","2.3258210958228234","2.315305248799171","0.77527038548630234"
"03/31/2016 22:36:52.438","10000000000","3603.8629116787224","2884.2830032243937","719.57990845432846","0","6122790912","7436709888","26082009088","28.512795402028807","822.94497817704962","0","0","0","767905792","123047936","1.5505873905451353","3.8635817862016086","1.5505873905451353"
"03/31/2016 22:36:53.444","10000000000","7717.3187108499405","5745.2475719619597","1972.0711388879806","0","6122029056","7433818112","26082009088","28.501708157981611","695.79122843829964","0","0","0","767905792","123064320","0","0","0.77533904744258686"
"03/31/2016 22:36:54.450","10000000000","8787.3401069411339","6071.6146349769733","2715.7254719641605","0","6121410560","7434014720","26082009088","28.50246196494232","780.32375384036095","0","0","0","767905792","123088896","1.550550710336521","2.315305248799171","0"
"03/31/2016 22:36:55.456","10000000000","3821.6469370582895","3382.4457030021886","439.20123405610087","0","6121435136","7434395648","26082009088","28.50392246592871","181.84123491463001","0","0","0","767905792","123088896","2.3258310351867397","3.0905855736493959","1.550550710336521"
"03/31/2016 22:36:56.468","10000000000","3488.0240882212124","2940.4566909770774","547.56739724413478","0","6121418752","7434838016","26082009088","28.505618531590322","1947.1259432688546","0","0","0","767905792","123084800","2.3120316426855338","3.6651374388252833","1.5413577219353163"
"03/31/2016 22:36:57.474","10000000000","316913.22375328944","198120.33766970056","118792.88608358886","0","6117838848","7436382208","26082009088","28.511539057094282","1657.8941404773063","6.9575893185498465","6.9575893185498465","0","767930368","123125760","3.8763817455232608","6.9669573798087363","2.3258210958228234"
"03/31/2016 22:36:58.482","10000000000","6712.8162856100762","5072.3469803100988","1640.4693052999771","0","6118084608","7434194944","26082009088","28.503152954656315","272.0875240025386","0","0","0","767930368","123129856","0.7745005042693347","0.86329996593190739","0.77451043376297923"
"03/31/2016 22:36:59.488","10000000000","3156.981083162595","2826.9692067110896","330.01187645150554","0","6118121472","7434567680","26082009088","28.504582047019341","847.89195967811509","0","0","0","767930368","123092992","5.4269324558597818","6.1916869943224313","0"
"03/31/2016 22:37:00.494","10000000000","7099.0133444950779","4307.9142866202283","2791.0990578748501","0","6118182912","7434792960","26082009088","28.505445784161825","2564.4713565944135","0","0","0","767930368","123125760","0","0","0.77527038548630234"
"03/31/2016 22:37:01.500","10000000000","4543.2258971231176","3130.8601128719797","1412.3657842511375","0","6118195200","7435898880","26082009088","28.509685948315855","1256.3197405302167","0","0","0","767930368","123162624","1.550550710336521","2.315305248799171","0"
"03/31/2016 22:37:02.506","10000000000","7073.220455363914","6162.7272095638373","910.49324580007669","0","6118162432","7433818112","26082009088","28.501708157981611","352.86583216051008","0","0","0","767930368","123113472","2.3258210958228234","3.8658559591357","2.3258310351867397"
"03/31/2016 22:37:03.512","10000000000","3921.343709801878","2879.6280677556506","1041.7156420462277","0","6118162432","7434305536","26082009088","28.503576971071716","861.80101302870173","0","0","0","767930368","123109376","2.3258310351867397","3.0905855736493959","0"
"03/31/2016 22:37:04.520","10000000000","3660.6085298030166","1942.8697127835571","1717.7388170194595","0","6118789120","7434387456","26082009088","28.503891057305346","180.5014230355321","0","0","0","767930368","123113472","0","1.7353820173538148","2.3212063714263493"
"03/31/2016 22:37:05.528","10000000000","4291.4307123953586","3852.8613771632781","438.56933523208056","0","6118289408","7434620928","26082009088","28.504786203071198","1489.3497108220654","0","0","0","767930368","123125760","2.3212063714263493","3.2828661578286567","0"
"03/31/2016 22:37:06.534","10000000000","64657.41104561455","36950.784008880757","27706.627036733797","0","6118178816","7434412032","26082009088","28.503985283175439","636.15703894344665","0","0","0","767930368","123088896","4.6516521310095627","3.8658559591357","0"
"03/31/2016 22:37:07.540","10000000000","3647.9350997556185","2898.4683244924749","749.4667752631434","0","6118203392","7434469376","26082009088","28.504205143538979","841.90763746403502","0","0","0","767930368","123125760","0.7752803248502188","1.5400249239489572","0"
"03/31/2016 22:37:08.547","10000000000","3662.7469807186444","2674.7495590539679","987.99742166467638","0","6118236160","7434387456","26082009088","28.503891057305346","129.21495454366993","0","0","0","767930368","123113472","3.876371806159344","5.4164066694722184","2.3258310351867397"
"03/31/2016 22:37:09.553","10000000000","6225.3274310509942","3932.2042658849964","2293.1231651659978","0","6118301696","7434108928","26082009088","28.502823164111003","1059.5879038001533","0","0","0","767930368","123097088","0.77530745019160785","2.3118874776927978","0.775297510479935"
"03/31/2016 22:37:10.559","10000000000","5290.0044659883624","3828.8420148416335","1461.1624511467292","0","6118326272","7433052160","26082009088","28.498771451697145","2898.4691888053485","0","0","0","767930368","123064320","2.3259709048127313","5.4103144241984253","3.8766314280267169"
"03/31/2016 22:37:11.565","10000000000","4371.5017052633757","3639.9361629546343","731.56554230874133","0","6118326272","7433379840","26082009088","28.500027796631677","818.0413604892583","0","0","0","767930368","123105280","2.3258310351867397","3.0905855736493959","0"
"03/31/2016 22:37:12.571","10000000000","4551.446001054218","3642.9459693958747","908.50003165834357","0","6118428672","7433330688","26082009088","28.499839344891498","250.48359735000284","0","0","0","767922176","123047936","1.550550710336521","3.8658559591357","3.1011014206730421"
"03/31/2016 22:37:13.577","10000000000","4171.6990623567135","3130.0167613441245","1041.6823010125888","0","6118449152","7432474624","26082009088","28.496557143750046","768.34009416291144","0","0","0","767922176","123056128","3.1011014206730421","4.6411263446220037","0.77527038548630234"
"03/31/2016 22:37:14.583","10000000000","3805.9322446650845","3203.5830829343345","602.34916173074987","0","6118416384","7431544832","26082009088","28.492992264998325","896.56591399527451","0","0","0","767922176","123056128","1.550550710336521","2.315305248799171","1.550550710336521"
"03/31/2016 22:37:15.589","10000000000","4427.3328460682769","3389.5835215745001","1037.7493244937766","0","6116757504","7436398592","26082009088","28.511601874341007","4245.4285104529881","0","0","0","767922176","123015168","7.7527535516826047","12.393889835668526","3.8763817455232608"
"03/31/2016 22:37:16.595","10000000000","5683.3407149837431","4199.390437356823","1483.9502776269201","0","6116814848","7437176832","26082009088","28.514585693560512","4052.2875297287028","0","0","0","767922176","123019264","31.786284592216724","37.202691261688933","6.2022028413460841"
"03/31/2016 22:37:17.603","10000000000","4372.8258633206215","3623.8504715767308","748.97539174389044","0","6116876288","7437512704","26082009088","28.515873447118402","1173.560117129831","0","0","0","767922176","123043840","2.3212162910693057","5.6040725292550109","2.3212063714263493"
"03/31/2016 22:37:18.611","10000000000","14066.925081584592","11909.275035542147","2157.650046042445","0","6116892672","7439085568","26082009088","28.52190390280413","615.62035367985084","0","0","0","767922176","123039744","0","0.86329996593190739","1.549010938032314"
"03/31/2016 22:37:19.617","10000000000","3761.2874656387403","3114.1949338916947","647.09253174704543","0","6116962304","7436894208","26082009088","28.513502096054484","927.39989572963657","0","0","0","767922176","123060224","0.77527038548630234","3.8658559591357","2.3258310351867397"
"03/31/2016 22:37:20.623","10000000000","4015.1175137438272","2971.5844965579313","1043.5330171858957","0","6116958208","7437205504","26082009088","28.514695623742281","2536.2821522461008","0","0","0","767922176","123019264","4.6516521310095627","5.4164066694722184","1.550550710336521"
"03/31/2016 22:37:21.629","10000000000","46213.064866806497","26038.904156928962","20174.160709877535","0","6116954112","7437381632","26082009088","28.51537090914459","936.52963673884472","48.715448195545001","6.9593497422207147","0","767942656","123084800","23.258260655047817","27.124116614183514","3.1011014206730421"
"03/31/2016 22:37:22.637","10000000000","6950.5704040605533","5130.3482417298674","1820.2221623306857","0","6116954112","7438585856","26082009088","28.519987976778978","487.04582109229796","0","0","0","767942656","123088896","50.292917136857739","50.480824933379672","0.77373215059446443"
"03/31/2016 22:37:23.643","10000000000","11350.377885380565","7858.4891463191825","3491.8887390613822","0","6116835328","7436857344","26082009088","28.513360757249345","1181.8547425972056","1.9879810640827682","1.9879810640827682","0","767930368","123076608","48.842342405918451","48.831826558894811","0.7752803248502188"
"03/31/2016 22:37:24.649","10000000000","3758.3065931293659","3267.2715608612075","491.03503226815837","0","6116843520","7436914688","26082009088","28.513580617612888","136.17773162092649","0","0","0","767930368","123088896","0","1.540034863312878","0.77527038548630234"
"03/31/2016 22:37:25.655","10000000000","3225.9497544909127","2341.4472031979635","884.50255129294885","0","6116892672","7437049856","26082009088","28.514098859898379","817.91640417314261","0","0","0","767930368","123105280","2.3259359923789469","3.0862024270636446","1.550620681648482"
"03/31/2016 22:37:26.661","10000000000","5815.6475514781732","5266.8890132874121","548.75853819076099","0","6117003264","7437148160","26082009088","28.514475763378737","802.26112376801473","0","0","0","767930368","123088896","0","2.3100037175238453","1.5506348616266055"
"03/31/2016 22:37:27.667","10000000000","5198.1431795242852","3276.9174116427475","1921.2257678815381","0","6117011456","7436902400","26082009088","28.513533504677845","1250.337307809092","0","0","0","767930368","123109376","1.550550710336521","1.540034863312878","0.7752803248502188"
"03/31/2016 22:37:28.673","10000000000","5878.7060127114846","3948.2956176006114","1930.410395110873","0","6117097472","7436541952","26082009088","28.512151525249863","125.24804829246652","0","0","0","767930368","123117568","4.6516521310095627","5.4164066694722184","0"
"03/31/2016 22:37:29.698","10000000000","3684.4325060888837","2092.6951657960449","1591.7373402928388","0","6117113856","7436636160","26082009088","28.512512724418539","1529.239677851893","0","0","0","767930368","123092992","4.5698848083941606","4.7940616094640509","0.76164258574142585"
"03/31/2016 22:37:30.704","10000000000","5507.702632962164","4398.4089786785016","1109.2936542836628","0","6117093376","7436636160","26082009088","28.512512724418539","2542.6282864315494","0","0","0","767913984","123092992","1.550550710336521","2.315305248799171","0"
"03/31/2016 22:37:31.710","10000000000","2938.0190297361123","2389.37677519811","548.64225453800202","0","6117347328","7435800576","26082009088","28.509309044835497","2096.1712225011706","0","0","0","767913984","123072512","3.876371806159344","3.8658559591357","0.7752803248502188"
"03/31/2016 22:37:32.716","10000000000","2790.2834120782391","2308.1717430871645","482.11166899107445","0","6117335040","7436156928","26082009088","28.510675319951794","863.82482547060556","0","0","0","767913984","123060224","0.7752803248502188","3.0905855736493959","1.550550710336521"
"03/31/2016 22:37:33.722","10000000000","20922.567019756316","13617.709543002589","7304.8574767537248","0","6117384192","7436451840","26082009088","28.511806030392865","395.60937212518473","7.951947178395673","0.99399339729945912","0","767913984","123056128","3.876371806159344","4.6411263446220037","1.550550710336521"
"03/31/2016 22:37:34.728","10000000000","15230.150908004443","12473.953788126069","2756.197119878374","0","6117380096","7436427264","26082009088","28.511711804522776","943.24957330132588","0","0","0","767913984","123060224","2.3258310351867397","7.7422377046589608","4.6516521310095627"
"03/31/2016 22:37:35.734","10000000000","3976.9023578528263","3026.6602548517512","950.24210300107529","0","6117429248","7435423744","26082009088","28.507864248160793","695.7839666325865","0","0","0","767913984","123080704","1.550550710336521","1.5400249239489572","0.77527038548630234"
"03/31/2016 22:37:36.740","10000000000","7727.2823960897204","4907.3312566883133","2819.9511394014066","0","6117421056","7435444224","26082009088","28.507942769719197","1005.9184184258808","0","0","0","767905792","123035648","0.77527038548630234","3.0905855736493959","1.550550710336521"
"03/31/2016 22:37:37.746","10000000000","2188.5437388218543","1327.8358015740223","860.70793724783175","0","6117482496","7435616256","26082009088","28.508602350809824","135.16891393268492","0","0","0","767905792","123052032","2.3258310351867397","2.315305248799171","0.7752803248502188"
"03/31/2016 22:37:38.752","10000000000","3528.0413177477876","2508.1003788891712","1019.9409388586165","0","6117429248","7435788288","26082009088","28.509261931900454","912.5787347682359","0","0","0","767905792","123052032","2.3258210958228234","3.8658559591357","0.77527038548630234"
"03/31/2016 22:37:39.758","10000000000","4308.5601569903629","3620.1455579053177","688.41459908504532","0","6117392384","7437049856","26082009088","28.514098859898379","832.66332288176716","0","0","0","767905792","123031552","1.552093546864219","2.2181065475541994","1.552093546864219"
"03/31/2016 22:37:40.764","10000000000","3559.8817137097594","2754.6585391482113","805.22317456154849","0","6117494784","7435476992","26082009088","28.508068404212651","3931.6761177665735","0","0","0","767905792","123031552","2.3258310351867397","5.4164066694722184","2.3258310351867397"
"03/31/2016 22:37:41.770","10000000000","3665.8035594475455","2563.4781398631289","1102.3254195844165","0","6117523456","7435522048","26082009088","28.508241151641144","929.37264861265044","0","0","0","767905792","123060224","2.3258210958228234","4.6411263446220037","3.1011014206730421"
"03/31/2016 22:37:42.776","10000000000","2267.2996153443205","1881.6300621862335","385.66955315808696","0","6117552128","7435710464","26082009088","28.5089635499785","137.17112973148454","0","0","0","767905792","123023360","0","3.0850563872406256","2.3259537960198928"
"03/31/2016 22:37:43.782","10000000000","5968.3661684580047","3958.7014902528281","2009.6646782051766","0","6117543936","7436627968","26082009088","28.512481315795178","1207.5878259244755","0","0","0","767905792","123084800","3.8765458850284977","5.4124016706790234","0.775313152919613"
"03/31/2016 22:37:44.788","10000000000","5457.1653276565557","4454.1999696227731","1002.9653580337823","0","6117474304","7433400320","26082009088","28.500106318190081","347.90671487792252","0","0","0","767905792","123088896","1.550550710336521","0.76475453846265307","0"
"03/31/2016 22:37:45.794","10000000000","3868.6299930748346","3317.9565562394137","550.67343683542094","0","6117474304","7433768960","26082009088","28.501519706241428","836.9441043599719","0","0","0","767905792","123060224","2.3258210958228234","4.6411263446220037","1.550550710336521"
"03/31/2016 22:37:46.800","10000000000","5168.45588007274","3473.7987117027355","1694.657168370004","0","6117462016","7434080256","26082009088","28.502713233929228","176.92022051018225","0","0","0","767905792","123072512","1.550550710336521","2.315305248799171","1.550550710336521"
"03/31/2016 22:37:47.806","10000000000","4554.477293714086","3520.7242632770167","1033.7530304370687","0","6117515264","7434543104","26082009088","28.504487821149247","1279.2693751658726","0","0","0","767905792","123052032","1.550550710336521","3.0905855736493959","0.77527038548630234"
"03/31/2016 22:37:48.814","10000000000","4592.8115456338483","2779.4941578544367","1813.3173877794111","0","6117228544","7433416704","26082009088","28.50016913543681","738.02414469796599","0","0","0","767897600","123027456","0.7737420702374207","1.7353820173538148","1.5474742208318852"
"03/31/2016 22:37:49.820","10000000000","3694.3682997954529","2962.8495834517744","731.51871634367853","0","6117277696","7433797632","26082009088","28.501629636423196","825.94028978477843","0","0","0","767897600","123035648","1.550550710336521","0.76475453846265307","0"
"03/31/2016 22:37:50.828","10000000000","5338.9752742680057","3531.5096866251915","1807.4655876428146","0","6117265408","7434371072","26082009088","28.50382824005862","2488.7410783697214","0","0","0","767897600","123047936","3.8725223803339626","6.2848432137918238","1.549010938032314"
"03/31/2016 22:37:51.834","10000000000","3948.8594376001192","2999.6621652849635","949.19727231515571","0","6117310464","7434436608","26082009088","28.504079509045528","856.76235469703067","0","0","0","767897600","123019264","2.3258310351867397","2.315305248799171","0.7752803248502188"
"03/31/2016 22:37:52.841","10000000000","5132.0673174700023","4146.9646125686395","985.1027049013627","0","6117314560","7433396224","26082009088","28.500090613878402","733.861793268253","0.99304708155379307","0.99304708155379307","0","767897600","123047936","0","2.412310903964221","1.549010938032314"
"03/31/2016 22:37:53.847","10000000000","3726.5608862793574","2889.6005591928756","836.96032708648136","0","6117318656","7433752576","26082009088","28.501456888994703","1457.2254625995033","0","0","0","767897600","123043840","5.4269225164958659","5.4164066694722184","0.77527038548630234"
"03/31/2016 22:37:54.853","10000000000","3268.1739495524353","2115.1685415594839","1153.0054079929516","0","6117335040","7433953280","26082009088","28.502226400267102","817.04348738810882","0","0","0","767897600","123052032","0.7752803248502188","3.8658559591357","2.3258310351867397"
"03/31/2016 22:37:55.859","10000000000","2560.3152527302495","2174.6777068997617","385.63754583048791","0","6117142528","7434235904","26082009088","28.50330999777313","230.58739853781751","0","0","0","767897600","123080704","0.77527038548630234","1.5400249239489572","1.550550710336521"
"03/31/2016 22:37:56.865","10000000000","3480.0051290564029","2984.9915460029642","495.01358305343865","0","6117175296","7435780096","26082009088","28.50923052327709","2502.9000042742136","0","0","0","767897600","123084800","3.8763817455232608","4.6411362839859134","0"
"03/31/2016 22:37:57.871","10000000000","77906.41627801265","65793.273199685849","12113.143078326788","0","6117281792","7433818112","26082009088","28.501708157981611","1272.3472132166658","6.9581488222786412","6.9581488222786412","0","767922176","123084800","3.1011014206730421","3.8658559591357","1.550550710336521"
"03/31/2016 22:37:58.877","10000000000","4832.6902171022966","3898.3568555070356","934.33336159526095","0","6117289984","7434067968","26082009088","28.502666120994185","172.95106906125042","0","0","0","767922176","123092992","3.1013094897175848","4.6347282211688707","0.77532240241399608"
"03/31/2016 22:37:59.883","10000000000","4449.0848164941362","3715.5225746325027","733.56224186163377","0","6117298176","7434428416","26082009088","28.504048100422164","817.05713117921812","0","0","0","767922176","123088896","0.77529542980241595","3.0874550142281576","3.1012015985796588"
"03/31/2016 22:38:00.889","10000000000","8176.4157618951394","4996.6985211581405","3179.7172407369985","0","6116876288","7440568320","26082009088","28.527588863632865","10141.498908171177","0.99397225405970568","0.99397225405970568","0","767926272","123064320","17.831338138551949","41.079073007212195","22.482990269561512"
"03/31/2016 22:38:01.902","10000000000","3998.7625277514812","3326.8676626981064","671.89486505337459","0","6116601856","7439515648","26082009088","28.523552855530699","10432.155860637544","0","0","0","767926272","123097088","30.827154438706327","56.841983785811138","26.203081272900381"
"03/31/2016 22:38:02.910","10000000000","97086.213315290035","51863.234538614808","45222.97877667522","0","6116605952","7439982592","26082009088","28.525343147062397","9290.8030275360306","39.678851281383857","2.9759138461037895","0","768110592","123105280","34.044432858301469","53.575773375043447","20.117164870814506"
"03/31/2016 22:38:03.917","10000000000","10682.695542581236","8926.0782889257043","1756.6172536555314","0","6116720640","7439183872","26082009088","28.522280806284488","2988.9304316015546","0","0","0","767909888","123121664","6.9705442563985907","18.676920788556693","10.843076566226198"
"03/31/2016 22:38:04.923","10000000000","7905.5705296076194","5025.8474283535934","2879.7231012540265","0","6117212160","7440273408","26082009088","28.52645815319179","1193.8375714898468","0","0","0","767909888","123121664","2.3258310351867397","3.0905855736493959","1.550550710336521"
"03/31/2016 22:38:05.929","10000000000","3512.4678694665954","2811.7633284439726","700.70454102262306","0","6116757504","7440232448","26082009088","28.526301110074975","904.45550685189642","0","0","0","767909888","123088896","1.550550710336521","2.315305248799171","0"
"03/31/2016 22:38:06.935","10000000000","5555.2584710982437","3506.7009994694226","2048.5574716288206","0","6116777984","7440273408","26082009088","28.52645815319179","909.47602452225669","0","0","0","767909888","123080704","2.3258210958228234","1.5400249239489572","0"
"03/31/2016 22:38:07.941","10000000000","3461.2381093250251","2709.7458604307922","751.49224889423283","0","6116814848","7440216064","26082009088","28.52623829282825","182.90287539224715","0","0","0","767909888","123092992","0.7752803248502188","3.8658559591357","2.3258210958228234"
"03/31/2016 22:38:08.947","10000000000","4448.161572337146","3295.118572580478","1153.042999756668","0","6116802560","7440220160","26082009088","28.526253997139932","1069.5467825329094","0","0","0","767909888","123097088","3.1011014206730421","3.0905855736493959","0.7752803248502188"
"03/31/2016 22:38:09.952","10000000000","4729.9223303772142","3695.189637152077","1034.7326932251374","0","6116536320","7439093760","26082009088","28.521935311427494","524.33089358619941","0","0","0","767909888","123129856","0.77604179880519408","4.5462418932236126","3.1041870937284379"
"03/31/2016 22:38:10.957","10000000000","4397.7710265691039","3426.6795057701343","971.09152079896955","0","6116495360","7439486976","26082009088","28.523442925348924","3201.8161003392252","0","0","0","767909888","123060224","2.3281452949232442","5.3222936412826378","2.3281353456694132"
"03/31/2016 22:38:11.964","10000000000","4184.4518293558676","3854.4665544517943","329.98527490407315","0","6116528128","7439671296","26082009088","28.524149619374601","169.96229520661598","0","0","0","767909888","123080704","0.77527038548630234","2.315305248799171","2.3258310351867397"
"03/31/2016 22:38:12.970","10000000000","5513.9280111817334","4259.4522314609212","1254.4757797208126","0","6116577280","7439917056","26082009088","28.525091878075493","925.4492479556867","0","0","0","767901696","123039744","4.6516521310095627","6.1916869943224313","0.77527038548630234"
"03/31/2016 22:38:13.976","10000000000","3378.4683720096232","2595.2282787046561","783.2400933049671","0","6116474880","7438745600","26082009088","28.520600444934558","708.69313010969734","0","0","0","767901696","123031552","0.7752803248502188","0.76475453846265307","0.7752803248502188"
"03/31/2016 22:38:14.982","10000000000","3737.4764717904018","2876.6640716386764","860.81240015172557","0","6116528128","7438946304","26082009088","28.521369956206954","783.27964355607355","0","0","0","767901696","123068416","0","1.5400249239489572","0.77527038548630234"
